Unnamed: 0,Entry No.,Entry Date,Brand,Category,Marketing Group,Size,Manufacturing Co.,Qty(Unit1),Free Qty(Unit1),Amount,MRP
273,S8169,15/01/2024,Anukul,T-Shirt-F<>,BABA KIDS WEAR,36,S.R.Apparels,1.0,0.0,832.0,1240.0
275,S9149,24/02/2024,Anukul,T-Shirt-F<>,BABA KIDS WEAR,32,S.R.Apparels,1.0,0.0,982.0,1205.0
277,S8773,07/02/2024,Anukul,T-Shirt-F<,BABA KIDS WEAR,24,S.R.Apparels,1.0,0.0,538.0,615.0
279,S9821,22/03/2024,Anukul,T-Shirt-O-Half <,BABA KIDS WEAR,24,S.R.Apparels,1.0,0.0,461.0,690.0
280,S9855,23/03/2024,Anukul,T-Shirt-O-Half <,BABA KIDS WEAR,20,S.R.Apparels,1.0,0.0,452.0,650.0
282,S9855,23/03/2024,Anukul,T-Shirt-O-Half <,BABA KIDS WEAR,20,S.R.Apparels,1.0,0.0,501.0,800.0
284,S10031,31/03/2024,Anukul,T-Shirt-O-Half <,BABA KIDS WEAR,28,S.R.Apparels,1.0,0.0,800.0,945.0
286,S9866,23/03/2024,Anukul,T-Shirt-O-Half <,BABA KIDS WEAR,20,S.R.Apparels,1.0,0.0,324.0,400.0
288,S10031,31/03/2024,Anukul,T-Shirt-C-Half <,BABA KIDS WEAR,28,S.R.Apparels,1.0,0.0,752.0,885.0
289,S10035,31/03/2024,Anukul,T-Shirt-C-Half <,BABA KIDS WEAR,28,S.R.Apparels,1.0,0.0,752.0,885.0
290,S10044,31/03/2024,Anukul,T-Shirt-C-Half <,BABA KIDS WEAR,32,S.R.Apparels,1.0,0.0,776.0,925.0
292,S8799,08/02/2024,Anykids,Lancha<>,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,1763.0,1975.0
294,S8654,02/02/2024,Apaar,Woolen Frock,Baby Woolen Wear,12,UNIDENTIFIED,1.0,0.0,619.0,880.0
296,S8357,22/01/2024,Apaar,Woolen Frock,Baby Woolen Wear,12,UNIDENTIFIED,1.0,0.0,821.0,960.0
298,S8464,25/01/2024,Apaar,Woolen Frock,Baby Woolen Wear,16,UNIDENTIFIED,1.0,0.0,731.0,1050.0
300,S7939,04/01/2024,Apaar,Woolen-Set<>,Baby Woolen Wear,20,UNIDENTIFIED,1.0,0.0,990.0,1425.0
302,S7934,04/01/2024,Apaar,Woolen-Set<>,Baby Woolen Wear,20,UNIDENTIFIED,1.0,0.0,1219.0,1550.0
303,S7981,06/01/2024,Apaar,Woolen-Set<>,Baby Woolen Wear,22,UNIDENTIFIED,1.0,0.0,958.0,1600.0
305,S8549,28/01/2024,Archairy,Trouser<,BABA KIDS WEAR,36,Raghav Fashion,1.0,0.0,677.0,950.0
306,S9210,26/02/2024,Archairy,Trouser<,BABA KIDS WEAR,40,Raghav Fashion,1.0,0.0,669.0,990.0
308,S8601,31/01/2024,Archairy,Trouser<,BABA KIDS WEAR,40,Raghav Fashion,1.0,0.0,858.0,990.0
310,S8004,07/01/2024,Arizona,SWEATER<,Baba Woolen Wear,24,UNIDENTIFIED,1.0,0.0,719.0,755.0
312,S7989,06/01/2024,Armaan,Cardigan<,GIRLS WOOLEN,long,UNIDENTIFIED,1.0,0.0,990.0,1140.0
313,S8290,20/01/2024,Armaan,Cardigan<,GIRLS WOOLEN,long,UNIDENTIFIED,1.0,0.0,990.0,1140.0
315,S9948,28/03/2024,Array,T-Shirt-Half <,GENTS WEAR,L,UNIDENTIFIED,1.0,0.0,0.0,255.0
317,S8269,19/01/2024,Ashna,S/L-Reversible<,GENTS WOOLEN ,42,UNIDENTIFIED,1.0,0.0,806.0,1105.0
319,S7910,03/01/2024,Ashna,Sweater<>,GENTS WOOLEN ,38,Abhas Marketing,1.0,0.0,957.0,1440.0
320,S7974,06/01/2024,Ashna,Sweater<>,GENTS WOOLEN ,40,Abhas Marketing,1.0,0.0,980.0,1440.0
321,S8582,30/01/2024,Ashna,Sweater<>,GENTS WOOLEN ,42,Abhas Marketing,1.0,0.0,961.0,1440.0
323,S8420,24/01/2024,Ashna,Sweater<>,GENTS WOOLEN ,38,Abhas Marketing,1.0,0.0,882.0,1415.0
325,S8086,10/01/2024,Ashna,Sweater<>,GENTS WOOLEN ,40,UNIDENTIFIED,1.0,0.0,981.0,1515.0
327,S8159,14/01/2024,Ashna,Sweater V neck<>,GENTS WOOLEN ,40,UNIDENTIFIED,1.0,0.0,990.0,1445.0
329,S8245,19/01/2024,Ashna,Sweater V neck<>,GENTS WOOLEN ,40,UNIDENTIFIED,1.0,0.0,950.0,1445.0
331,S8383,23/01/2024,Ashna,Sweater V neck<>,GENTS WOOLEN ,40,UNIDENTIFIED,1.0,0.0,898.0,1445.0
333,S8655,03/02/2024,Ashna,S/L-Reversible<,GENTS WOOLEN ,40,UNIDENTIFIED,1.0,0.0,551.0,740.0
335,S8231,18/01/2024,Ashna,S/L-Reversible<,GENTS WOOLEN ,42,UNIDENTIFIED,1.0,0.0,675.0,995.0
337,S8619,01/02/2024,Assemble,Jeans-Straight Fit<,GIRLS WEAR,30,Laxhmi Hosiery House,1.0,0.0,524.0,765.0
338,S8957,15/02/2024,Assemble,Jeans-Straight Fit<,GIRLS WEAR,28,Laxhmi Hosiery House,1.0,0.0,524.0,765.0
340,S7854,01/01/2024,Assemble,Jeans-Straight Fit<,GIRLS KIDS WEAR,38,Laxhmi Hosiery House,1.0,0.0,541.0,810.0
342,S8260,19/01/2024,Assemble,Cargo<,GIRLS KIDS WEAR,32,Laxhmi Hosiery House,1.0,0.0,583.0,730.0
343,S9796,21/03/2024,Assemble,Cargo<,GIRLS KIDS WEAR,40,Laxhmi Hosiery House,1.0,0.0,662.0,810.0
344,S9936,27/03/2024,Assemble,Cargo<,GIRLS KIDS WEAR,40,Laxhmi Hosiery House,1.0,0.0,604.0,810.0
346,S9667,17/03/2024,Assemble,Cargo<,GIRLS KIDS WEAR,40,Laxhmi Hosiery House,1.0,0.0,559.0,800.0
348,S7859,01/01/2024,Assemble,Jeans-Straight Fit(damage)<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,561.0,710.0
349,S8252,19/01/2024,Assemble,Jeans-Straight Fit(damage)<,GIRLS KIDS WEAR,32,Laxhmi Hosiery House,1.0,0.0,476.0,660.0
350,S8953,15/02/2024,Assemble,Jeans-Straight Fit(damage)<,GIRLS KIDS WEAR,40,Laxhmi Hosiery House,1.0,0.0,522.0,760.0
352,S7912,03/01/2024,Assemble,Cargo<,GIRLS KIDS WEAR,32,Laxhmi Hosiery House,1.0,0.0,476.0,705.0
353,S7995,07/01/2024,Assemble,Cargo<,GIRLS KIDS WEAR,38,Laxhmi Hosiery House,1.0,0.0,580.0,780.0
354,S8326,21/01/2024,Assemble,Cargo<,GIRLS KIDS WEAR,38,Laxhmi Hosiery House,1.0,0.0,539.0,780.0
356,S9592,15/03/2024,Assemble,Jeans-Hi-Waist-Damage <,GIRLS WEAR,30,UNIDENTIFIED,1.0,0.0,547.0,685.0
358,S8030,08/01/2024,Assemble,Jeans-Hi-Waist <,GIRLS WEAR,28,Laxhmi Hosiery House,1.0,0.0,524.0,750.0
360,S8774,07/02/2024,Assemble,Cargo<,GIRLS KIDS WEAR,38,Laxhmi Hosiery House,1.0,0.0,572.0,805.0
361,S8785,07/02/2024,Assemble,Cargo<,GIRLS KIDS WEAR,38,Laxhmi Hosiery House,1.0,0.0,501.0,805.0
362,S9564,13/03/2024,Assemble,Cargo<,GIRLS KIDS WEAR,40,Laxhmi Hosiery House,1.0,0.0,572.0,835.0
364,S8311,21/01/2024,Assemble,Jeans-Straight Fit<,GIRLS WEAR,28,Laxhmi Hosiery House,1.0,0.0,579.0,865.0
365,S8691,04/02/2024,Assemble,Jeans-Straight Fit<,GIRLS WEAR,30,Laxhmi Hosiery House,1.0,0.0,603.0,865.0
366,S10003,29/03/2024,Assemble,Jeans-Straight Fit<,GIRLS WEAR,32,Laxhmi Hosiery House,1.0,0.0,729.0,865.0
368,S9508,10/03/2024,Assemble,Jeans-Straight Fit(damage)<,GIRLS WEAR,34,Laxhmi Hosiery House,1.0,0.0,630.0,820.0
370,S7906,03/01/2024,Assemble,Jeans-Hi-Waist <,GIRLS WEAR,30,Laxhmi Hosiery House,1.0,0.0,507.0,750.0
372,S9513,11/03/2024,Assemble,Jeans-Cargo-Straight Fit<,GIRLS WEAR,28,Laxhmi Hosiery House,1.0,0.0,602.0,865.0
373,S9611,16/03/2024,Assemble,Jeans-Cargo-Straight Fit<,GIRLS WEAR,28,Laxhmi Hosiery House,1.0,0.0,579.0,865.0
374,S9631,16/03/2024,Assemble,Jeans-Cargo-Straight Fit<,GIRLS WEAR,30,Laxhmi Hosiery House,1.0,0.0,589.0,865.0
376,S8544,28/01/2024,Attack,JEANS<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,385.0,450.0
377,S9110,22/02/2024,Attack,JEANS<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,325.0,465.0
379,S9327,03/03/2024,Attack,JEANS,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,393.0,465.0
381,S7856,01/01/2024,Attack,JEANS<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,428.0,535.0
382,S8647,02/02/2024,Attack,JEANS<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,315.0,465.0
383,S8753,06/02/2024,Attack,JEANS<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,313.0,465.0
384,S8943,14/02/2024,Attack,JEANS<,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,476.0,650.0
385,S9989,29/03/2024,Attack,JEANS<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,658.0,690.0
387,S8222,18/01/2024,Attack,JEANS<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,385.0,450.0
388,S8782,07/02/2024,Attack,JEANS<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,542.0,635.0
389,S8879,11/02/2024,Attack,JEANS<,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,466.0,675.0
390,S8977,16/02/2024,Attack,JEANS<,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,620.0,650.0
391,S9208,26/02/2024,Attack,JEANS<,BABA KIDS WEAR,22,UNIDENTIFIED,2.0,0.0,790.0,465.0
393,S8641,02/02/2024,Attack,JEANS<,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,369.0,505.0
394,S9816,22/03/2024,Attack,JEANS<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,383.0,550.0
396,S8145,14/01/2024,Attack,JEANS<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,325.0,485.0
397,S8206,17/01/2024,Attack,JEANS<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,334.0,485.0
398,S8544,28/01/2024,Attack,JEANS<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,415.0,485.0
399,S9788,21/03/2024,Attack,JEANS<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,331.0,495.0
401,S8985,16/02/2024,Attack,JEANS<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,574.0,610.0
402,S9921,27/03/2024,Attack,JEANS<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,450.0,610.0
404,S7871,02/01/2024,Attack,JEANS<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,573.0,740.0
405,S8693,04/02/2024,Attack,JEANS<,BABA KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,604.0,780.0
406,S9492,10/03/2024,Attack,JEANS<,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,524.0,695.0
408,S7998,07/01/2024,Attack,JEANS,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,600.0,700.0
409,S8828,09/02/2024,Attack,JEANS,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,628.0,740.0
411,S7927,04/01/2024,Attack,Cargo<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,499.0,600.0
412,S7998,07/01/2024,Attack,Cargo<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,967.0,1015.0
413,S7998,07/01/2024,Attack,Cargo<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,914.0,960.0
414,S7998,07/01/2024,Attack,Cargo<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,671.0,780.0
415,S8000,07/01/2024,Attack,Cargo<,BABA KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,762.0,1135.0
416,S8004,07/01/2024,Attack,Cargo<,BABA KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,924.0,1075.0
417,S8023,07/01/2024,Attack,Cargo<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,591.0,725.0
418,S8114,11/01/2024,Attack,Cargo<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,430.0,610.0
419,S8131,11/01/2024,Attack,Cargo<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,871.0,1015.0
420,S8191,17/01/2024,Attack,Cargo<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,476.0,725.0
421,S8201,17/01/2024,Attack,Cargo<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,402.0,610.0
422,S8299,21/01/2024,Attack,Cargo<,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,823.0,965.0
423,S8320,21/01/2024,Attack,Cargo<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,539.0,780.0
424,S8347,22/01/2024,Attack,Cargo<,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,571.0,670.0
425,S8387,24/01/2024,Attack,Cargo<,BABA KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,777.0,1135.0
426,S8392,24/01/2024,Attack,Cargo<,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,611.0,965.0
427,S8411,24/01/2024,Attack,Cargo<,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,577.0,670.0
428,S8426,24/01/2024,Attack,Cargo<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,724.0,840.0
429,S8476,26/01/2024,Attack,Cargo<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,620.0,905.0
430,S8628,01/02/2024,Attack,Cargo<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,426.0,610.0
431,S8639,02/02/2024,Attack,Cargo<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,572.0,840.0
432,S8674,03/02/2024,Attack,Cargo<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,607.0,905.0
433,S8709,04/02/2024,Attack,Cargo<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,535.0,780.0
434,S8766,07/02/2024,Attack,Cargo<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,712.0,840.0
435,S8806,08/02/2024,Attack,Cargo<,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,577.0,670.0
436,S8826,09/02/2024,Attack,Cargo<,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,629.0,965.0
437,S8925,13/02/2024,Attack,Cargo<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,419.0,600.0
438,S9067,19/02/2024,Attack,Cargo<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,0.0,965.0
439,S9073,20/02/2024,Attack,Cargo<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,592.0,725.0
440,S9167,24/02/2024,Attack,Cargo<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,623.0,725.0
441,S9210,26/02/2024,Attack,Cargo<,BABA KIDS WEAR,40,UNIDENTIFIED,1.0,0.0,800.0,1225.0
442,S9274,01/03/2024,Attack,Cargo<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,586.0,840.0
443,S9288,01/03/2024,Attack,Cargo<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,697.0,1015.0
444,S9367,05/03/2024,Attack,Cargo<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,519.0,780.0
445,S9373,05/03/2024,Attack,Cargo<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,692.0,905.0
446,S9403,07/03/2024,Attack,Cargo<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,524.0,610.0
447,S9638,17/03/2024,Attack,Cargo<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,507.0,725.0
448,S10013,29/03/2024,Attack,Cargo<,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,823.0,965.0
450,S9308,03/03/2024,Attack,Cargo<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,412.0,600.0
451,S9313,03/03/2024,Attack,Cargo<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,403.0,580.0
452,S9468,09/03/2024,Attack,Cargo<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,603.0,905.0
454,S7998,07/01/2024,Attack,JEANS<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,942.0,990.0
456,S8773,07/02/2024,Attack,JEANS,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,637.0,740.0
457,S9915,27/03/2024,Attack,JEANS,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,597.0,850.0
459,S7977,06/01/2024,Attack,JEANS<,BABA KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,725.0,940.0
460,S8168,15/01/2024,Attack,JEANS<,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,529.0,555.0
461,S8306,21/01/2024,Attack,JEANS<,BABA KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,848.0,890.0
462,S8313,21/01/2024,Attack,JEANS<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,620.0,650.0
463,S9989,29/03/2024,Attack,JEANS<,BABA KIDS WEAR,40,UNIDENTIFIED,1.0,0.0,939.0,985.0
465,S9313,03/03/2024,Attack,JEANS,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,368.0,530.0
467,S9459,09/03/2024,Attack,JEANS<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,638.0,740.0
469,S8359,22/01/2024,Attack,JEANS<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,539.0,780.0
470,S9038,18/02/2024,Attack,JEANS<,BABA KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,704.0,1080.0
472,S9415,07/03/2024,Attack,JEANS<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,643.0,775.0
474,S7955,05/01/2024,Attack,JEANS<,BABA KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,796.0,1130.0
475,S8991,16/02/2024,Attack,JEANS<,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,577.0,670.0
477,S9256,29/02/2024,Attack,JEANS<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,823.0,965.0
479,S8913,12/02/2024,Auli,Set-Gallis-Full <>,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,976.0,1280.0
481,S9830,22/03/2024,Auli,T.P.H-Pant,GIRLS KIDS WEAR,26,Abeer Trading,1.0,0.0,752.0,920.0
482,S9913,27/03/2024,Auli,T.P.H-Pant,GIRLS KIDS WEAR,28,Abeer Trading,1.0,0.0,702.0,950.0
484,S8250,19/01/2024,Auli,Frock-Leggy-Set<>,GIRLS KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,942.0,1440.0
485,S9490,10/03/2024,Auli,Frock-Leggy-Set<>,GIRLS KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,1273.0,1440.0
487,S8289,20/01/2024,Auli,Frock-Leggy-Set<>,GIRLS KIDS WEAR,30,Abeer Trading,1.0,0.0,1330.0,1670.0
489,S9567,13/03/2024,Auli,Middy Frock,GIRLS KIDS WEAR,26,Abeer Trading,1.0,0.0,648.0,765.0
491,S8208,17/01/2024,Auli,Jump Suit,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,653.0,685.0
493,S8588,30/01/2024,Auli,Frock-Leggy-Set<>,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,982.0,1100.0
495,S9057,19/02/2024,Auli,Leggy-Set+Jacket <>,GIRLS KIDS WEAR,22,Abeer Trading,1.0,0.0,1072.0,1330.0
496,S9098,21/02/2024,Auli,Leggy-Set+Jacket <>,GIRLS KIDS WEAR,36,Abeer Trading,1.0,0.0,980.0,1545.0
497,S9362,05/03/2024,Auli,Leggy-Set+Jacket <>,GIRLS KIDS WEAR,30,Abeer Trading,1.0,0.0,990.0,1425.0
498,S9463,09/03/2024,Auli,Leggy-Set+Jacket <>,GIRLS KIDS WEAR,34,Abeer Trading,1.0,0.0,1196.0,1490.0
499,S9876,24/03/2024,Auli,Leggy-Set+Jacket <>,GIRLS KIDS WEAR,26,Abeer Trading,1.0,0.0,937.0,1375.0
501,S7998,07/01/2024,Auli,Middy Leggy Set <>,GIRLS KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,942.0,1090.0
502,S7998,07/01/2024,Auli,Middy Leggy Set <>,GIRLS KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,972.0,1120.0
504,S8552,28/01/2024,Auli,Leggy-Set+Jacket <>,GIRLS KIDS WEAR,30,Asha Marketing Co.,1.0,0.0,0.0,1565.0
506,S8142,14/01/2024,Auli,Plazo-Set<>,GIRLS KIDS WEAR,36,Abeer Trading,1.0,0.0,1062.0,1320.0
507,S8211,17/01/2024,Auli,Plazo-Set<>,GIRLS KIDS WEAR,28,Abeer Trading,1.0,0.0,858.0,1190.0
508,S8656,03/02/2024,Auli,Plazo-Set<>,GIRLS KIDS WEAR,26,Abeer Trading,1.0,0.0,810.0,1160.0
509,S8878,11/02/2024,Auli,Plazo-Set<>,GIRLS KIDS WEAR,38,Abeer Trading,1.0,0.0,923.0,1360.0
510,S9469,09/03/2024,Auli,Plazo-Set<>,GIRLS KIDS WEAR,32,Abeer Trading,1.0,0.0,876.0,1255.0
511,S9855,23/03/2024,Auli,Plazo-Set<>,GIRLS KIDS WEAR,22,Abeer Trading,1.0,0.0,762.0,1090.0
513,S9690,18/03/2024,Auli,T.P.H-Pant,GIRLS KIDS WEAR,22,Abeer Trading,1.0,0.0,496.0,740.0
514,S9715,19/03/2024,Auli,T.P.H-Pant,GIRLS KIDS WEAR,24,Abeer Trading,1.0,0.0,517.0,770.0
516,S9942,28/03/2024,Auramind,T-Shirt-C-Half <,GENTS WEAR,42,UNIDENTIFIED,1.0,0.0,957.0,1049.0
518,S10056,31/03/2024,Auramind,T-Shirt-C-Half <,GENTS WEAR,42,UNIDENTIFIED,1.0,0.0,903.0,999.0
520,S8017,07/01/2024,Avangard,Jacket<>,GIRLS WOOLEN,3XL,UNIDENTIFIED,1.0,0.0,952.0,1765.0
522,S7885,03/01/2024,Avangard,JACKET<,GIRLS WOOLEN,M,UNIDENTIFIED,1.0,0.0,714.0,1045.0
524,S7867,01/01/2024,Avangard,Jacket<>,GIRLS WOOLEN,XL,UNIDENTIFIED,1.0,0.0,995.0,1115.0
526,S7887,03/01/2024,Avangard,JACKET<,GIRLS WOOLEN,L,UNIDENTIFIED,1.0,0.0,873.0,1045.0
528,S9776,21/03/2024,Avika,Naita-Set <,GIRLS KIDS WEAR,32,Laxhmi Hosiery House,1.0,0.0,666.0,930.0
530,S9455,09/03/2024,Ayetees,T-Shirt-Half <,GENTS WEAR,40,UNIDENTIFIED,1.0,0.0,380.0,599.0
532,S8740,05/02/2024,Ayetees,T-Shirt-Half <,GENTS WEAR,38,UNIDENTIFIED,1.0,0.0,624.0,845.0
534,S8826,09/02/2024,A-zone,Suit-Full+Jacket <>,BABA KIDS WEAR,8,Sodhiya Enterprises,1.0,0.0,892.0,1725.0
536,S9153,24/02/2024,A-zone,Coat Suit <>,BABA KIDS WEAR,0,UNIDENTIFIED,1.0,0.0,1709.0,2070.0
537,S9315,03/03/2024,A-zone,Coat Suit <>,BABA KIDS WEAR,5,UNIDENTIFIED,1.0,0.0,947.0,2760.0
538,S9381,06/03/2024,A-zone,Coat Suit <>,BABA KIDS WEAR,12,UNIDENTIFIED,1.0,0.0,1467.0,3400.0
540,S8825,09/02/2024,A-zone,Coat Suit <>,BABA KIDS WEAR,6,UNIDENTIFIED,1.0,0.0,983.0,2690.0
541,S9952,28/03/2024,A-zone,Coat Suit <>,BABA KIDS WEAR,7,UNIDENTIFIED,1.0,0.0,2364.0,2790.0
543,S7863,01/01/2024,A-zone,Coat Suit <>,BABA KIDS WEAR,7,Sodhiya Enterprises,1.0,0.0,1384.0,2960.0
545,S9798,22/03/2024,B.k,TOP<,GIRLS KIDS WEAR,30,Laxhmi Hosiery House,1.0,0.0,508.0,735.0
546,S9798,22/03/2024,B.k,TOP<,GIRLS KIDS WEAR,34,Laxhmi Hosiery House,1.0,0.0,540.0,775.0
547,S9806,22/03/2024,B.k,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,653.0,795.0
548,S10024,31/03/2024,B.k,TOP<,GIRLS KIDS WEAR,24,Laxhmi Hosiery House,1.0,0.0,572.0,675.0
550,S8311,21/01/2024,B.k,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,474.0,730.0
552,S9516,11/03/2024,B.k,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,638.0,745.0
554,S9784,21/03/2024,B.k,TOP<,GIRLS KIDS WEAR,26,Laxhmi Hosiery House,1.0,0.0,414.0,605.0
556,S8819,09/02/2024,B.k,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,542.0,570.0
557,S9180,25/02/2024,B.k,TOP<,GIRLS KIDS WEAR,28,Laxhmi Hosiery House,1.0,0.0,371.0,490.0
558,S9184,25/02/2024,B.k,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,522.0,570.0
560,S9185,25/02/2024,B.k,TOP<,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,299.0,415.0
562,S9557,13/03/2024,B.k,TOP<,GIRLS KIDS WEAR,30,Laxhmi Hosiery House,1.0,0.0,486.0,690.0
563,S9846,23/03/2024,B.k,TOP<,GIRLS KIDS WEAR,34,Laxhmi Hosiery House,1.0,0.0,491.0,730.0
565,S8617,01/02/2024,B.k,Jeans-Straight Fit<,GIRLS KIDS WEAR,22,Sharad Garments,1.0,0.0,552.0,645.0
566,S9209,26/02/2024,B.k,Jeans-Straight Fit<,GIRLS KIDS WEAR,24,Sharad Garments,1.0,0.0,518.0,665.0
568,S8151,14/01/2024,B.k,coord set ,GIRLS KIDS WEAR,32,Laxhmi Hosiery House,1.0,0.0,0.0,575.0
570,S7972,06/01/2024,B.k,TOP<,GIRLS KIDS WEAR,26,Laxhmi Hosiery House,1.0,0.0,285.0,365.0
571,S9185,25/02/2024,B.k,TOP<,GIRLS KIDS WEAR,24,Laxhmi Hosiery House,1.0,0.0,250.0,345.0
572,S9250,28/02/2024,B.k,TOP<,GIRLS KIDS WEAR,30,Laxhmi Hosiery House,1.0,0.0,315.0,405.0
573,S9354,04/03/2024,B.k,TOP<,GIRLS KIDS WEAR,26,Laxhmi Hosiery House,1.0,0.0,273.0,365.0
