Entry No.,Size,Entry Date,Category,Marketing Group,Manufacturing Co.,SALE QTY,Current Stock(Unit1),Qty(Unit1),Vendor,Free Qty(Unit1),Amount,Product MRP,Product Purchase Rate
B922,  20,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,2.0,2.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B922,  22,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,3.0,3.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B922,  24,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,3.0,3.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B922,  26,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,3.0,3.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B922,  28,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,2.0,2.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B922,  30,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,2.0,2.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B922,  32,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,2.0,2.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B922,  34,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,2.0,2.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B922,  36,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,2.0,2.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B923,  18,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B923,  20,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B923,  22,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B923,  24,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B923,  26,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B923,  28,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B923,  30,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B923,  32,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B923,  34,19/03/2024,Shirt-Full<,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  20,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,1.0,0.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  24,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  28,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  32,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  20,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  24,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  28,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  32,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  20,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  24,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  28,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B924,  32,19/03/2024,coord set -Full,BABA KIDS WEAR,R.S GARMENTS,0.0,1.0,1.0,R.S GARMENTS,0.0,0.0,0.0,0.0
B856,  24,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  26,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  28,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  30,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  32,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  34,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  36,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  24,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  26,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  28,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  30,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  32,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  34,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  36,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  24,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  26,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  28,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  30,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  32,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  34,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  36,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  24,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  26,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  28,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  30,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  32,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  34,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B856,  36,06/03/2024,Capri-Imported <,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  22,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  24,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  26,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  28,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  30,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  32,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  34,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  36,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  38,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  40,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  22,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  24,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  26,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  28,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  30,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  32,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  34,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  36,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  38,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  40,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  22,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  24,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  26,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  28,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  30,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  32,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  34,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  36,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  38,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  40,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  22,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  24,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  26,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  28,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  30,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  32,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  34,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  36,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  38,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  40,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  22,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  24,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  26,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  28,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  30,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  32,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  34,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  36,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  38,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  40,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  24,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,2.0,2.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  26,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  28,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  30,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  32,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  34,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  36,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,1.0,0.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  38,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B855,  40,06/03/2024,Jegging<,GIRLS KIDS WEAR,Laxhmi Hosiery House,0.0,1.0,1.0,Laxhmi Hosiery House,0.0,0.0,0.0,0.0
B773,  22,09/01/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B773,  24,09/01/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B773,  26,09/01/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B773,  28,09/01/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B773,  30,09/01/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B773,  32,09/01/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B872,  16,07/03/2024,Middy-Gallis <,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B872,  18,07/03/2024,Middy-Gallis <,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B872,  20,07/03/2024,Middy-Gallis <,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B872,  22,07/03/2024,Middy-Gallis <,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B872,  24,07/03/2024,Middy-Gallis <,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B872,  26,07/03/2024,Middy-Gallis <,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B872,  28,07/03/2024,Middy-Gallis <,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B872,  30,07/03/2024,Middy-Gallis <,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B872,  32,07/03/2024,Middy-Gallis <,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  16,07/03/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  18,07/03/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  20,07/03/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  22,07/03/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  24,07/03/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  26,07/03/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  28,07/03/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  30,07/03/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  32,07/03/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B771,  34,09/01/2024,Plazo-Set<>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B771,  36,09/01/2024,Plazo-Set<>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B771,  38,09/01/2024,Plazo-Set<>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  34,07/03/2024,Plazo-Set<,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  36,07/03/2024,Plazo-Set<,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  38,07/03/2024,Plazo-Set<,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  34,07/03/2024,Plazo-Set<,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  36,07/03/2024,Plazo-Set<,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B880,  38,07/03/2024,Plazo-Set<,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  16,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  18,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  20,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  22,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  24,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,0.0,1.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  26,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  28,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  30,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  32,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  34,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  36,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B772,  38,09/01/2024,Middy Leggy Set <>,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
B774,  16,09/01/2024,Middy Leggy Set,GIRLS KIDS WEAR,Abeer Trading,1.0,0.0,1.0,Abeer Trading,0.0,0.0,0.0,0.0
